sku,weight
2603005,0.6
1044228,0.06
1006086,0.55
F30609,1.79
1020121,0.51
1025039,0.3
1818003,0.73
1002576,1.26
1020221,0.04
F30093,1.68
1018100,0.82
1015016,0.7
1036141,0.33
4830007,0.04
1020158,0.54
699066,0.87
1015017,0.22
F11510,0.27
F30801,0.5
F17884,0.58
1016310,0.76
1016311,0.38
1402037,0.04
F30608,1.39
F30607,1.03
F94026,0.14
F94021,0.07
F94024,0.15
F90121,0.02
1020105,0.7
1012110,0.14
F17899,2.6
1044189,0.06
2002016,0.02
F90107,0.02
F11438,0.2
3606009,0.4
1044229,0.07
F11604,0.02
F90106,0.01
F78028,0.07
2404056,0.06
P95145,0.55
42375,1.16
F80001,0.05
F90111,0.003
KF00578,1.73
WAC830999,1.42
WAC841003,0
WAC841005,0
15651101111,0.81
638487,0.23
639807,5.08
E300280600,1.51
16615101421,0.13
E300461000,3.6
18702101421,0.53
18700101421,0.19
17730101421,0.12
E300280500,1.51
632628,0.05
8009183,0.38
8009206,0.28
8009220,0.2
8009213,0.2
8009244,0.2
8009176,0.28
8009299,0.38
8009145,0.14
8009275,0.12
KF01568,0.32
KF01560,0.29
KF01563,0.3
KF01566,0.4
KF01564,0.32
IBNP2,0.15
999108004,0.46
999108011,0.5
8144/19,0.28
8138/19,0.21
8052/19,0.11
999108003,0.29
KF01567,0.44
KF01562,0.33
8009251,0.54
8136/19,0.1
8218/01,0.51
8218/06,0.5
8218/19,0.5
NPL01011,0.34
8103,0.15
KF71442,0.01
8118/06,0
DB810725,0
DB810726,0
DB810727,0
KF02289,0.24
KF02288,0.24
PLG 25230,0.31
8006748,0.18
8003495,0.56
8006700,0.19
8006724,0.19
8033041,0.18
PLG 25250,0.43
8324/01,0.24
IR78,0.01
PC2075,0.09
IR12,0.01
PC630,0.04
PC2098,0.01
DE79803,0.63
PC040,0.07
W50010,1.3
PC687,0.06
IR74,0.02
KF04249,0.94
KF02603,1.29
KF04251,1.28
KF02601,0.61
KF04247,0.59
KF02623,0.93
KF04253,1.85
KF02602,0.94
KF02604,1.82
6165,1.2
132-0430,3.53
KF02608,0.58
KF02625,1.84
132-0436,7.4
132-0497,0.34
ADSIT 3000,3.96
BEVORBS0001,0.4
KF02624,1.32
W78040,3.26
ESA1,0.22
PASC,0.14
PACA/SA,0.04
PAECABLK,0.04
KF02036Q,0.35
KF10878,0.23
KF10869,0.24
ID5 RED100,0.62
RSCHDKLOGOSKY,0.09
RS790556,0.34
RS046257,0.1
ID5 BLU100,0.61
RS521211,0.49
RHDKLOGOSKY,0.1
RKKLOGOSKY,0.09
KF02605,0.79
KF04027,1.6
5202010,1.07
KF04275,3.5
KF04274,2.19
WR0030,1.15
WR0150,4.4
ID30AC70,0.88
2104152,2.23
EB09A/S,0.06
E100A/S,0.03
E97A/S,0.03
E99A/S,0.03
NG26A/S,0.04
NG27A/S,0.04
EC08S/R,0.1
NG24A/S,0.04
NG28A/S,0.04
F202/S,0.02
F101/R,0.04
F100/R,0.04
E96A/S,0.02
F102/R,0.04
F201/S,0.01
F79A/S,0.01
F90A/S,0.01
F16D/S,0.01
F68B/S,0.02
KM72A/S,0.02
KF44A/S,0.02
KM73A/S,0.02
FR04548R,0.3
KM14A/S,0.02
FR08729R,0.19
FR03527M,0.12
FR09850R,0.08
SR72031,0.03
FX04711R,0.11
FX04111R,0.11
FX04211R,0.11
FX04211M,0.11
FX04311M,0.11
FX04411M,0.11
FX04011R,0.11
FX04411R,0.09
EC08S/S,0.03
FX04311R,0.11
FR099A5,0.04
FR03551R,0.04
FR03527L,0.05
INS18A,0.18
ML01551R,0.04
ML01751R,0.04
ML01551S,0.02
FR03551S,0.02
FR07903S,0.03
FR07002R,0.01
FR03550R,0.07
FR09950R,0.07
FR03550S,0.03
FR09950S,0.03
E98A/S,0.02
FR08651R,0.04
RDS9,0.01
RDS15,0.02
RDS14,0.02
F200/S,0.01
P01G/S,0.01
KP01N/S,0.02
P35Z/R,0.4
MA04729R,0.19
SR72082,0.03
SR72080,0.02
ML02079R,0.08
ML02079S,0.03
SR72079,0.04
ML02051R,0.04
ML02051S,0.02
PH05104S,0.01
PH04739S,0
F103/R,0.04
E42A/S,0.02
PS123-WET,0.9
E91A/R,0.4
E91A/S,0.2
JAR0440-000-254,0.64
EO4X/S,0.01
F203/S,0.01
FAD129,0.13
FA607,0.13
FA551,0.12
WC61,0.3
FAD130,0.04
FAD126,0.13
FA601,0.13
WC245,0.12
E14C/S,0.1
FWC30,0.2
FA01926R,0.08
HA25551R,0.04
GN00751R,0.04
MD05851R,0.04
HA21451R,0.04
FA01926S,0.03
HA10751R,0.04
DPACCTVR,0.04
HA23851R,0.04
HA04151S,0.02
HA21451S,0.02
HA10751S,0.02
HA23851S,0.02
DPACCTVS,0.02
HA25551S,0.02
MD05851S,0.01
FA00607R,0.03
FX05312S,0.01
FX05512S,0.01
HA17343S,0.01
HA17343R,0.01
CTV3B/R,0.16
FWC0/A3,0.25
RDS1,0.01
RDS2,0.01
RDS3,0.01
R11/T,0.27
M78A/R,0.3
ML01929R,0.18
MA02150R,0.08
MA01950R,0.08
MA01450R,0.08
MA01250R,0.08
MA04650R,0.08
PH01051R,0.04
PH01051S,0.02
ML01751S,0.02
FB64P,0.9
FB110,0.47
SS0802E,9
KS0032E,8.5
KS0002C,1.19
520710,1.51
KF04388,8.2
KS0031E,7
KF04390,8.8
X041ML,5.3
KF04387,4.38
KS0001C,0.4
140EURD,0.12
9140EURD,0.08
630EURD,0.07
40054,0.08
40041,0.07
H060ES,10
L1200,6.4
398431,7
VERRS-CLRP-CHBU,0.58
VERRS-CLRP-CHRD,0.61
2141,0.33
CASIR5,0.02
2121,0.28
10651-0,0.11
2161,0.38
VERRS-CLRP-CHBL,0.62
IVGPAC,2
IVGMEGA,1.75
VERC3BL,9.7
BF2090,0.35
10673-0,0.18
ALP 116B,0.83
4PVX1GN,0.09
SL-01,0.16
208092,8.6
398432,5
398434,3.25
398433,1.8
360074,2
328332,3
4PVNDM1BX,0.01
KF838888,0
KF838889,0
KF838890,0
KF838891,0
KF838892,0
KF838893,0
KF838894,0
KF01039,2
359295,11
HE400Z,1.94
359293,5.5
KF04847,5.8
KF00634,3.8
SSHS2,4
359294,8
KF04843,5.8
KF04845,5.7
KF04844,5.7
PPSE-12-STEC,5
PPHS-12LT-PR-A,4.39
Handiroll,4.5
PLAS-12-BUCK,2.04
5011001,5.75
BAG-SPIC01-A,5.3
GA-131,6.43
GL-09,2.3
GL14,8.3
GA-120,0.54
PBS-02550305-L,3.2
9430019,5.3
302172,10.3
201128,5.3
302168,2.7
GL-02,0.56
SC-18,3
891-5697,2.7
7273801,3.7
7275401,4.73
11490,4.5
6205301,6.56
11210,3.77
SC-11,6.25
7272702,1.13
SC-02,1.87
SC-01,1.11
SC-04,2.47
SC-05,2.89
43383249,1.08
7373301,2.2
7276901,7.29
6205201,3.79
7276401,1.69
7276801,4.73
7246601,6.42
7373401,3.7
7272307,5.36
7272404,5.11
PPAK-KING09-D,3.02
21204,7.66
7277101,6.42
891-5787,8.3
59189,12.7
PPAK-KING069-C,1.89
6205401,1.62
11491,5.88
11489,4.63
11435,4
207,2.18
PPAK-KING09-E,3.86
11066,1.33
11208,2.46
7273201,2.1
780,2.74
7276501,3.05
MVBP4531-10,2.04
7275801,1.02
SC-12,8.36
7272104,4.54
7272006,5.82
7272503,2.06
SC-13,4.77
11492,7.13
7276701,9.04
7277001,3.05
6205801,1.14
6205701,1
6205601,0.67
7276301,0.84
7272206,2.75
7276201,10.54
7275201,9.04
7275501,7.29
7273701,1.5
7273501,1.28
BB810481,0
BB810483,0
BB810484,0
BB810485,0
BB810479,0
BB810480,0
BB810482,0
BB810486,0
BB810487,0
BB810488,0
BB810489,0
BB810490,0
BROC37949,0.08
BROC37748,0.11
CL HANDIROLL,1.55
TL HANDIROLL,1.41
BROE53957,1.79
BBAG38107,2.9
BBAG38102,2.18
JB-S20L-120175,4
37728,0.4
BBAG38104,3.5
BROC37770,1.56
Bubblepak,0.17
37749,1.46
C22,0.65
BBAG38105,2.72
IKR-070-050025,0.87
IKR-070-075002,1.36
97116007,5.75
IKR-070-075025,13.6
AFT-0500075018,3.2
IKS-070-075011,3.2
39124016,1.36
39116112,6.3
39116111,5.33
70015,10.5
IKR-070-060025,11
9742PSW01,1.63
WRAPSMART,1.72
68587,9.6
97154015,1.6
77658008,1.42
C176,1.04
77656008,1.29
77658009,1.36
C172,0.75
76PP450/2,2.1
77658010,2.6
TIE-33-A,2.25
9743DEE02,0.26
9743DEE01,0.18
9743DLDE01,0.4
4302004,7.14
4301004,4.7
PDE40,4.5
503978,0.68
DISP-CS-C,0.41
PPHT-TAITEN,1.28
74SL7326,1.43
PPHT-12-TWCOM,2.7
DISP-SW-A,1.4
DISP-BM-A,1
DISP-FL-A,4.14
9761BDP01,1.25
74SL2163SH,0.52
TD9600A1,7.25
KT000037533,0.76
KF01295,0.5
45598,0.04
JFK,0.04
PT-076-15-0890,4
7272602,0.79
KF10541,0.56
KF10531,0.56
KF10522,0.56
KF14679,0.12
3243494,0.47
160759,0.46
4132713,0.46
6579042,0.47
9374753,0.47
6355525,0.46
3105063,0.47
5251687,0.46
KF10523,0.55
KF10673,0.12
2024618,0.46
KF10550,0.55
KF10560,0.55
KF10548,0.56
C224,0.62
C225,0.62
KF10537,0.55
2360306,0.46
6028485,0.47
2429549,0.46
KF02032Q,0.39
KF10526,0.56
KF10577,0.56
4978212,0.46
KF10524,0.55
KF10544,0.55
KF10554,0.56
KF10542,0.56
KF10538,0.55
KF10539,0.56
KF10549,0.56
KF10573,0.56
KF10520,0.56
KF10533,0.56
KF10527,0.55
KF10535,0.55
5387121,0.46
PREPR02,0.8
PREPOP G,0.82
010101/2,11.4
HW409,2.7
328226,7
10052,6.5
10042,5
10032,3
328229,7
359287,1.17
328227,7.5
360330,3.2
375815,3.1
375816,3.1
375817,3.1
375814,3.1
67170095,2.39
HW044-CLEAR,7.9
HW046-RED,14
HW046-CLEAR,14
HW046-BLUE,0.843
ST6X7C,6.8
HW049-LID,6.16
HW045-LID,5.04
HW043-CLEAR,3.36
HI424Y,10.75
359286,8.5
SH2SIL,11.9
356684,2.2
GI341L,14
375609,12
GI002Y,14
383360,4.35
GI001Y,8.5
356686,3.5
375608,9.5
GI042Y,4.35
371757,10.8
GI041Y,3.93
380088,7
373225,6.4
GI960Y,7
STST1-75521,1.51
0-TR250,0.68
0-65-012,0.27
1-TRA708T,0.2
0-84-114,0.55
1-TRA706T,0.16
1-TRA705T,0.14
CY61761,0.04
TLM 99,0.23
2-34-791,0.64
EMT5000,0.2
1-51-529,0.69
VFT3,0.3
CCB1,0.11
CVF3,0.15
CVF2,0.13
S3B,0.1
S1W,0.16
HP5010,0.72
H2B,0.46
GP2R,0.28
GP1B,0.22
FP7R,0.1
KW1,0.06
GP2B,0.28
CB1R,0.12
E-29694 00,0.03
12-MKB-UK1DN-06,6.7
12-E31-UW100-12,3
FCR0031,8.2
FCR0035,8.2
FCR0037,8.2
FCR0034,8.2
KG810010,0
2680UK,1.5
12117294,0.25
IG2095,1.17
IG2070,11.42
IG7204,1.25
IG7104,1.02
IG7730/VW,1.21
IG7270,0.81
FCL350/H,1.38
IG8126,2.1
FCL4001/H,3.4
FCL103/H,1.94
IG3711,15
299006,0.23
162,0.88
63M50,3.1
63M91,2.2
1733,1.03
21C26,1
70B09,1.02
31C81,3.6
63M10,0.6
24C55,3.68
34C27,0.91
31C78,0.88
KTW42,3.78
5604400,1.28
2232,2.34
10840,12.66
15850,1.22
477149,0.68
SWS-500,0.36
272613,0.8
477153,0.65
502135,1.08
C01078,2.36
NWH240,0.52
TM203010P,0.77
PH073601L,0.16
TW192910P,0.79
F09656,0.17
KRQRY0242,0.22
183WHBAG,0.32
F09451,0.49
245,0.22
F09655,0.39
182WHBAG,0.42
181WHBAG,0.45
CL-80000,0.22
305093,1.59
305090,1.77
304111,4.67
305091,3.02
HHRWPA8,7
HVRWPA08V,7
HVRWBPA08,7.2
HHPAVC09A,7.1
HHLIDS12,0.3
HVSWPA08,0.27
KVPCHT,0.09
ACPACC04,7.58
RY00247,0.15
AHWL80,0.27
RY30110,1
HVRWPA12,10
HVDWPA12,10
HVDWPA12V,10
GIPSTCW2000,9
GIPSSVCW07,9
DVPPWHCU02000,5.8
AHWL90,0.38
R2GO09,0.44
HVSWPA08V,0.43
GIPSSVCW07V100,0.42
HVSWPA12V,0.54
HVSWPA12,0.54
HVSWPA12V1,0.56
RY03840,1.21
HVDWPA08,7
HVDWPA08V,7
HHLIDS8,3.2
HVSWPA08V1,0.38
HVRWPA12V,4
HVRWBPA12,9.7
CPDC7025A,0.17
513732,9.05
BA1711,0.85
IG4030,4.64
IG4016,2.92
IG4010,2.4
1300,0.28
508453,0.881
F5035,0.4
92350,0.73
23005,0.5
DOP4000L,4.32
RES1L,4.07
LIM4LTR,4.07
LIM2L,2.8
DOP2000L,2.21
LTW2LT,2.21
HAB2LT,2.2
PUW1L,1.12
UPW1L,1.1
SUN1L,1.1
328,5.09
UPW100ML,2.21
1016002,0.35
RES100ML,2.06
125759,0.22
7515858,4.06
1010140,1.73
1099010,6
7517316,3.43
SWPW5LB,10.7
SVC5LB,10.6
SWHD70W,2.88
7517201,3.53
7519448,10.1
MLP6500B100,13.5
MLP6500NB100,13.5
211SVW,5.2
708SFQ,1.85
201TFN,10.64
3032090,2.04
2W04026,13.4
2WORKDT50,7.5
510 PACK,13.8
2WORKWUL500ML,0.5
EBPC150,1.16
652,0.52
8001090215512,0.88
EBPG150,1.22
A054EEV2,11.3
A010AEV,5.2
A148AEV,5.1
242,0.83
304,5.09
7516799,8
326,5.3
5413149600898,1.08
7511606,0.89
7511607,0.8
7518698,4.61
706047,1.41
7508496,10.7
A103AEV,1.1
11511,12
7522272,10.6
7522317,10.5
7521465,6.6
A125EEV2,5.5
1012132,1.48
510,1.12
431DHW,8.3
252SVW,5.2
SWA450MP,3.14
4015400850434,6.1
1002126,1.47
LGT4LDSEN,1.47
432,5.2
GPF3L,14.25
5410076791750,0.11
7511568,10.87
P01373,2.7
7520206,1.75
1010164,0.41
1015079,14.23
100856986,1.2
219,0.84
524,0.84
298,8.36
1010165,0.41
GCW200,7.74
GCW40,4.83
1009054,3.2
7514130,11.1
7513967,0.61
GPF3LWHI,1.76
7516582,0.82
1006106,0.79
7516798,6.3
8001090215543,1.69
417550,13.26
1005070,2.4
VSEMAXH46G,1.79
1014156,1.43
WX00565,1.44
7517879,10.63
7515126,10.6
1009066,0.93
8001090395184,7.3
5413149895980,0.85
5413149937062,0.22
A147AEV,5.1
153850,0.3
1014148,0.56
5413149937185,0.21
C049AEV,10.4
1015064,0.57
KEVBC2,1.17
4084500799516,1.75
A180EEV2,10.7
A018EEV2,10.5
C050AEV,10.4
7517833,1.7
5410076361281,1.75
5413149890275,0.85
5413149895591,0.84
LGT1LDSEN,0.42
1005050,1.11
664,0.52
8001090396716,7.3
5413149636460,1.08
7517843,1.8
1009055,0.56
8001090395092,7.4
1512,2.46
WX41882Q,10
A190CEV,1.1
33613706946626,5.44
5413149190955,5.2
7519553,5.19
J043570,10.75
7517494,0.64
100861466,10.67
7513968,0.63
7517845,0.6
4084500900509,0.72
5413149006577,0.84
5410076091980,5.43
7518727,5.67
7519518,5.69
7517846,0.6
7516770,10.6
1458-D8-EEUOO,0.59
MRPGA400,2.5
MRPGA400M,2.5
MRLB400,2.5
MRLB400M,2.5
416,5.09
222,5.09
6971700,5.2
3027880,0.47
PROL1SCH,0.42
SSD01P,0.43
WHB1LDS,0.43
CD1LTWORHW,0.3
PROLCHROME,0.43
888-06,3.46
420101,0.91
VBHMHWGM,0.57
A153EEV2,5.5
DIS250ML,3.35
604415,0.36
ACF1000ML,6.5
INFO1CON,0.46
DIS47ML,0.87
VBHBMLMG,0.55
AZU1L,6.7
34993,3.54
KEVLS,0.6
CLR1L,6.6
RFWPFSP1,2.14
SOR400MP,3.25
DIS400ML,4.62
99065464,3.54
960000,0.72
5840-08,0.4
6381,5.9
6383,5.07
6983,0.64
9659-12-EEU00,4.6
8803-03-EEU00,3.59
9651-24-EEU00,3.18
9606-24-DEU00,1.79
5167-03,4.2
1903-02-EEU00,2.44
RLX250ML,2.04
ENG250ML,2.04
604412,0.4
HG250,3.15
1920-04,5.7
8811-03-EEU00,4.19
604413,0.4
1942-02-EEU00,2.74
604052,0.31
6380,1.72
99065405,3.54
1916-02-EEU00,2.72
1919-04,5.7
KDCBAC,5.4
KCDPP,5.3
604243,1.23
604414,0.36
SHW2LDPEN,1.06
604299,5.3
HG50,1.49
8816-03-EEU00,4.2
8820-06,3.46
6336,6.85
OXY1L,6.7
DIS1000ML,5.7
CUG39J,6.8
604025,0.63
KC832086,0
KC832087,0
KC832088,0
242 PACK,5.1
701 PACK,5.3
497 PACK,1.71
525 DOW,14.7
225,9.065
397,5.3
498 TFN,10.76
306 TFN,10.99
403190,10.8
420990,2.15
7511601,14.1
6041541,6.5
7514379,0.44
100863247,0.3
7509655,5.03
7509658,5
100853265,10.3
7516314,11.7
7515810,3.63
1019R,0.68
1014R,0.53
VSEMAXT005G,1.73
812,0.84
497,0.84
364,0.84
7514814,10.8
7514369,4.8
VPIPDW1000,4.9
7516800,7.7
7517130,3.33
432 TFN,10.82
533 EON,9.39
381 EON,9.07
442 PACK,5.2
122 EON,8.95
221,5.3
1014166,0.6
6966800,10.7
7010023,6.7
7010000,6.7
EBSD500,1.99
1003033,1.7
407 TFN,10.68
7010071,6.6
419110,10.9
KEVMS,2.2
7517692,2.57
11509,6
408070,10.6
6000832,12.4
100908971,5.4
7508740,5
6960700,4.6
5413149961777,0.87
100862178,11.6
7509677,3.25
7509674,3.2
ELR1800DIS,6.57
800-272-0005,5.14
8158803,4.54
111817,3.02
3003911,4.49
800-272-0013,0.83
ELF500,3.58
EWF150,2.16
ELF1000S,4.28
341189,1.6
3016868,0.16
3021337,0.34
3011051,0.63
3013416,0.16
3013419,0.16
SC100,1.55
3007419,2.1
125761,0.08
1006105,0.4
H2W240,7.6
H2W540,7.4
J27410VW,6.8
J27200VW,6.8
HBL100,0.37
CBL150S,5.9
IBL400,7.4
961920,4.53
85542D,1.008
VOW/CARRY.01,0.33
H33KCG,0.6
94543D,0.89
VOW/CL.190/2,0.1
2NDGN15,1.4
95516D,0.09
923GW7,0.33
95549D,0.55
97831D,0.136
94514D,0.2
96481D,0.39
96446D,0.14
945134,0.2
VOW/LTP.01,0.24
923YW7,0.34
95546D,0.6
7513961,0.85
TDP30-335VOW,0.46
96392D,0.175
94500D,0.13
95543D,0.29
97552D,0.32
2NDGN17,1.7
2NDWH15,1.06
97551D,0.23
954020,0.18
7030,0.11
2NDWH17,1.27
961811,0.36
961960,0.07
718RH,0.08
8252-H,0.07
94525D,0.06
923RW7,0.33
923BW7,0.33
L1405292,0.6
L1405294,0.6
L1405291,0.6
L1405293,0.6
9642MET,0.49
BUCKET.10G,0.25
BUCKET.10B,0.25
VOW/WC/SET,1.98
138924,0.79
VOW/HRMB31/R,5.6
KS15RD,3.78
VOW/20164B,0.26
VOW/20164G,0.26
VOW/20164R,0.25
VOW/20164Y,0.25
BUCKET.10Y,0.29
VOW/MB.03,1.05
BUCKET.10R,0.25
SM15YL,0.74
SM15BL,0.73
SM15RD,0.75
KS15YL,3.95
KS15GN,4
VOW/BUCKET.01,0.6
VOW/HRMB31/Y,5.6
VOW/HRMB31/B,5.6
VOW/HRMB31/G,5.6
129672,1.32
P01456,0.12
SM200RD,0.18
SM200YL,0.18
YLXB2501P,0.26
SM200BL,0.18
9586,0.07
116480,0.09
9220MET,0.23
160RH,0.52
KAS22501L,0.25
129618,0.32
146573,2.54
YLXR2501P,0.26
YLXG2501P,0.26
YLXY2501P,0.26
VOW/8011/R,0.15
P04054,0.27
P04047,0.26
P04049,0.25
P04052,0.25
P04050,0.24
P04048,0.22
VOW/VZ.20511B/C,0.2
SM200GREEN,0.18
137905,0.13
VOW/G.01/BKT/C4,1.1
VOW/HQ.16,1.7
SM15GREEN,0.79
GM60C,1.4
2NDBU15,0.97
501120,0.06
VOW/VZ.20511Y/C,0.2
119969,0.31
VOW/PY.16,0.35
VOW/KM.45/Y,0.47
VOW/KM.45/R,0.46
VOW/KM.45/G,0.46
2NDBK15,1.36
VOW/BH.415,0.32
VOW/P3309,0.18
VOW/G.12/BKT/C4,1.1
HDLB.01,5.7
2NDRD15,0.9
VOW/VZ.20511G/C,0.2
VOW/PY.12,0.24
993103,0.61
147182,5.2
VOW/KM.45/B,0.47
VOW/F.01/BKT/C4,0.7
KS15BL,3.9
HDLP.01,1.7
PSRE1210P,1.23
PSBU1210P,1.23
PSYE1210P,1.23
2NDBU17,1.19
YYXW5405L,0.21
129620,0.07
129621,0.06
2NDBK17,1.92
119966,0.46
VOW/F.10/BKT/C4,0.38
2NDRD17,1.12
PSGN1210P,1.23
160VS,5.8
R050647,0.16
R050650,0.08
R034556,8.4
PYGN2510L,2.52
PYBU2510L,2.52
PYRE2510L,2.52
PYYE2510L,2.52
GM60SH,0.18
VCC-08 BAGS 10 P,0.54
839006,8.9
7522824,9.7
900076,9.8
VCOBAG64,0.4
9603MET,0.28
510815,0.67
RSB1/GW,0.92
RSB1/MP,0.92
AT25/M111,6.03
AT25/M085,5.29
WBL,0.03
GR0604,2.56
KF73376,7.5
RS057770,1.38
RS057772,1.26
RS057768,1.27
RS057769,1.45
RS057771,1.11
MVK032,12.2
RS057767,0.69
KF73375,6
CLWBL,4.16
KF73378,1.21
FAYB/5,8.18
BBS0006,8.58
TNRS20V,0.5
GR0771,9.73
KF73377,3.65
CS003,5.6
CS002,5.56
KMAXHD,6
KHPMAXES,8.7
CS001,5.59
483,2.44
362,1.37
KF73380,3.25
CS004,5.35
KF76961,9.95
VHPGR0602,2.59
WX80001,4
RSB/3,9.4
RSB/4,3.03
VHPGR0605,2.35
VHPGR0606,2.65
GRO601,2.4
VHPGR0603,1.66
KRSSDC,0.24
KECORYR,0.35
KECORY0223,0.37
KECORYG,0.34
UU003643432,0.1
CCRV50ARL,0.38
CCYV50ARL,0.35
CCIAB201A,5.64
CCIAR201A,5.64
836RP-30EU,0.05
836R-30EU,0.06
KSH7443,0.32
706045,1.98
SUGAMEAQL,9.12
SBS100G,0.09
EM34GN,0.42
PFS55,0.31
KECORYY,0.36
CCBV50ARL,0.36
CCGV50ARL,0.36
106400,0.25
102750,0.03
DB6C,0.68
143585,0.18
FD48,0.66
LD0024,0.05
EM34YL,0.42
EM34RD,0.41
HDRE1610P,0.35
HDBU1610P,0.34
RN000988824,0.47
DB6RH,0.18
MFCB,0.4
143586,0.18
SP120,0.12
605480,0.07
B45CWR,0.15
B35CWR,0.11
516989,1.26
6857,2.5
399211,0.11
313708,0.07
TWH900,10.7
110246,6.6
4632,6.07
120240,4.09
472149,2.97
8475,0.88
555000,1.17
4978748,1.25
471113,9.2
1102088,3.52
6953,2.5
WX43092,3.16
472242,5.6
VMAX320,0.15
T34434,5.19
J26200VW,6.7
JWH150,5
4480115,0.57
WX43093,4.9
TQ4PK,4.3
DQ4PK,3.5
290076,9.6
473329,4.6
552200,1.791
552000,1.38
100278,7.2
553000,1.64
100297,6
290163,9.3
290016,6.2
7123,0.04
114271,6.1
406900,9.1
HTBM300,7.8
HTGI360,7.6
HTWI360,6.92
HT2355VW,6.25
411173,6.8
290059,10.9
HTWM300,6.5
290190,8.7
HTL003,5.19
407572,6.3
411169,6.5
100289,7.4
120225,8.45
406347,8.2
407551,5
473412,3.5
473264,7.4
100288,7.6
7415,1.55
7625,0.98
HZ230WHDS,6.09
1105093,5.5
HC128WH,7.72
CBL300S,7.1
CWH130,5.6
HC128BL,7.64
290135,10.9
11268,6.83
KMMAX7085,4.54
HR2240,9.9
473474,4.6
472150,4.32
HTNC2760,0.47
HT2WAVW,5.89
HR2540,9.9
KF03805,6.2
KF03804,6.1
1104062,9
6658,5.8
7414,1.55
HTW240C,8.5
HTG2850,7.61
HC128GR,7.5
290145,8.7
6876,0.02
470022,5.6
6342,7
6385,6.61
6386,6.61
6387,6.61
EBMH150,5.06
AHS 222,2.05
417,2.23
KSEMAXBS1,2.22
KEVHSR2,2.22
KSEMAXPS1,1.73
6348,6.6
6182,6.61
6183,6.61
4015600499945,0.1
3698282,1.96
MSF100,6
FTW136,5.7
FTW070,3
130041,0.39
CBL290S,6
JWH330,5.7
TWH200T,2.69
SSCSM42EN,4.6
PELPUMP,0.36
6987,1.9
407571,7.9
411382,4.3
411380,4
DIS840,0.86
411381,3
409040,8.5
407576,6.1
JWH102,8
557500,1.21
ESP840WVOW,0.79
MON119,0.88
DS925E,2.16
KMON503,0.7
DS924E,1.2
290068,7.95
DS923E,2.38
DS922E,6.82
DS9220,1
6765,7.28
561600,3.2
551100,3.5
654008,1.6
520501,5.9
290158,7.3
510178,6.93
SMAN1LDS,0.47
SGIRL1LDS,0.47
471074,6
551008,3.58
110254,6.9
420701,6.7
120238,6.4
420501,6.7
472058,0.9
470037,5.5
560000,0.48
403605,1.78
ANT1LDSEN,0.43
9608-24,0.02
5157-06,0.56
KDDBC32,0.6
471116,9.1
471069,6.02
7514368,4.81
R402149E,0.14
R402092E,0.13
R402513E,0.39
100862136,5.04
1008187,2
401560051502,0.1
7171,1.39
7124,0.44
6959,2.86
6990,1.68
7303,7.7
7285,12.13
7905,0.89
7267,6.53
384284,1.2
384283,1.22
384286,1.21
384285,1.21
2415-11,1.84
2415-10,1.76
2415-9,1.65
2415-8,1.45
2415-7,1.39
2414-8,1.52
2414-10,1.42
2414BK050,1.25
2414-7,1.29
2414BK040,1.24
2414-9,1.4
2414BK060,1.2
2414-11,1.75
2414BK030,1.21
2414BK120,1.65
4041-9,1.78
4041-11,1.9
4041-8,1.7
HP01,0.36
G30COR,0.41
G30CVI,0.41
HP02,0.36
XA004837911,0.01
XA004837762,0.01
XA004837929,0.01
1100,0.45
801590,0.43
PD-01-000,0.81
PD-01-002,0.86
PD-01-001,0.78
UF-01-020,0.02
70071674207,2.7
FP03,0.05
SF201AS-EU,0.07
71511-00000,0.07
FP04,0.04
DE272967311,0.07
25642,0.03
8833,0.3
8310,0.18
XA004838034,0.02
XA004837721,0.02
XA004837663,0.02
XA004837846,0.02
XA004837705,0.02
XA004838000,0.02
XA004837739,0.03
XA004837747,0.02
XA004837838,0.02
7523L,0.65
DK01GL,0.17
4251,3.71
GI/DC3SZ9,3.9
GN92,0.72
GN65,0.48
GD10,0.54
GD14,0.57
GD47,0.44
GD09,0.46
GD11,0.42
GD55,0.08
GD52,0.06
GD19XL,0.52
GN92 M,8.85
GN90,0.73
GN32,0.6
GN52,0.53
GD20,0.48
GN80,0.43
GN80LGE,0.43
GN92L,9.6
GI/NPUB,0.03
GD05,0.63
GD19,0.4
GN92S,9.6
GR03,0.3
GC05,8.6
GN91,0.7
GD40,0.63
GN03,0.61
GD41,0.55
GN560LG,6.1
GE/TGD,1.9
GI/NN9,0.04
GI/RC2,0.09
8823G,3.58
103-MAT,6.97
926,4
90096,0.8
GI/NCME,0.18
GI/NCWO,0.17
GI/KPR,0.13
801565,2.7
GI/CCG,0.08
EPCW040,0.12
A2/B,6.19
A2/W,5.9
DF01/16,7.47
SGCS050,0.21
A2B/R,6.05
DF01,6.45
A2W/R,5.65
VPPAPD,1.25
DA01M,5.7
DM01,3.22
HV03YL-L,0.26
HJ03YL-L,1.52
HJ03YL-XXL,0.18
HJ03YL-XL,1.61
HJ03YL-M,1.48
HV05OR-L,0.14
IVGFVW,0.25
HV08YL560,0.14
HV08YL480,0.14
HV05OR-XL,0.15
HV05OR-M,0.13
HV08YL-L,0.16
HV08YL400,0.16
DC03,0.1
WL001 WH108,0.56
WL001 WH116,0.56
